Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
准高三,comment,学姐，我总是审题审偏，请问你有什么审题答题的办法吗,中性,无,low
准高三,comment,其实线上也有好老师的,中性,无,low
准高三,comment,我已经准备换线上了,中性,无,low
准高三,comment,主观题可以拿 35 分 选择题只能拿 18 分,中性,无,low
准高三,comment,大题怎么拿的,中性,无,low
准高三,comment,收藏了，我每次选择题都纠结得要鼠，在两个选项里反复横跳还老错，感觉知识点白背了，这听常迎还来得及吗,焦虑,学业,high
准高三,comment,你得分清选择题的题型和陷阱，我学了两个月把经济、哲学、政治这几类选择题的设误套路和关键词对应都搞透了，现在看到题干能快速判断是考概念理解、材料对应还是逻辑推理而不是凭感觉瞎猜了,中性,无,low
准高三,comment,应该怎么背诵，背诵顺序是按照学的顺序来吗,中性,无,low
准高三,comment,背诵顺序建议按照学校一轮复习进度来 ，政治课本上知识点先背诵并理解重难点,中性,无,low
准高三,comment,建议整理思维导图然后背诵哦，重点整理和背诵必修二必修三必修四和选修二,中性,无,low
准高三,comment,学姐，我想问一下，政治要背到哪种程度才算过关呢，是必须每一条一字一字的背完吗,中性,无,low
准高三,comment,还是说把重点80%都记住就可以了,中性,无,low
准高三,comment,政治背到过关是看到题目就能立刻从脑子里调出正确的核心结论和关键词而不是背下全文，选择题要能一眼辨出选项表述的对错，大题要能默写出对应的原理骨架，考场上再结合材料填充,中性,无,low
准高三,comment,常老师👨‍🏫在哪看的呀啊啊,中性,无,low
准高三,comment,这种学习方法也适用别的科目吗，比如历史,中性,无,low
准高三,content,地理主观题从来不是写得多，而是答得准、写得规范、逻辑踩对点,中性,无,low
准高三,comment,那你地理提上来了吗,中性,无,low
准高三,title,准高三｜高中三年大事年表🔥,中性,无,low
准高三,content,#家长必读#学习经验#神奇学习方法在这里#初高中#学习方法#高效学习#学习规划#高效学习技巧,中性,无,low
准高三,title,2025年高考全年复习计划，准高三的你别玩了,焦虑,学业,medium
准高三,content,#高考逆袭#高考冲刺#高考提分#高中学习方法#一轮复习#高中学习资料#快速提分#准高三,焦虑/正面,学业,high
准高三,comment,已关 求,中性,无,low
准高三,comment,guan我,中性,无,low
准高三,comment,学校的英语一轮都复习啥啊,中性,无,low
准高三,comment,记得回我,中性,无,low
准高三,comment,已关注，求资料,中性,无,low
初三党,content,到低哪里能看未删减的《初三的六一儿童节》啊,中性,无,low
初三党,comment,宝 找到了可以分享一下吗,中性,无,low
初三党,comment,我到🫘音买了 1.48元而已，你可以去搜哦，我保存不到百度网盘 ，分享不了，不好意思,中性,无,low
初三党,comment,我有txt未删 广播剧 漫画 电视剧,中性,无,low
初三党,comment,我是微群，我们群什么类型都更新，耽美更新的比较多，人工找书,中性,无,low
初三党,comment,冷热门都可以,中性,无,low
初三党,comment,欢迎小宝们的加入还有类型文更新,中性,无,low
初三党,comment,可指定类型,中性,无,low
初三党,comment,嗯 🧣看到一些人家发出来好像是未删减的章节，不懂哪里看,中性,无,low
初三党,comment,宝宝 你是在哪看的呀,中性,无,low
初三党,title,既然是准初三了，这些大忌不要碰,中性,无,low
初三党,content,#浪漫生活的记录者1.不要暑期只在家复习,中性,无,low
初三党,content,去图书馆，自习室都是学习的好去处,中性,无,low
初三党,content,2.不要用平时成绩来预估中考成绩,焦虑,学业,medium
初三党,content,5.不要把同学当自己的竞争对手，你只需要跟自己比,中性,无,low
初三党,content,6.不要等到临考才开始背作文模板,中性,无,low
初三党,content,7.不要总怀疑自己“现在”开始晚不晚,中性,无,low
初三党,content,8.不要和同学比学习时长，每个人情况不一样 9.不要在备考期间节食减肥,中性,无,low
初三党,content,身体健康永远是第一位的，好好吃饭才能保证你每天拥有充沛的学习精力,中性,无,low
初三党,content,⏰6:10-6:30起床快速吃早点 ⏰6:30-7:10英语刷题／刷数学选择题 ⏰7:10-7:50语文／英语早读时间语文专攻初中必背古诗词答题模板<←素材 英语专攻单词＋范文＋高级句式 ⏰8:00-11:40上午上课时间 数学如果老师讲的压轴难题则整理错题 其他老师如果讲的知识点已经掌握则做该科练⏰11:40-12:10午饭一休息时间 ⏰12:10-12:50午休前自习时间背诵政史地选择题 ⏰12:50-13:30午休 （具体时间根据各学校时间调整） ⏰13:40-17:40下午上课时间 如果有自习课则可以完成当日作业／英语刷题课间可以复习当日背诵的古诗或者单词 ⏰17:40-18:10晚饭一休息 ⏰18:10-18:30晚自习前时间 刷英语题／刷今日文综剩下的一科目选择题 ⏰18:30-18:50听力时间 ⏰18:50-20:00数理化刷题时间 ⏰20:00-20:20课间休息时间 ⏰20:20-21:00语文阅读练习 ⏰21:00-21:40文综背诵错题分析 ⏰21:40-22:10晚自习放学洗漱时间 ⏰22:10-23:30整理当日错题 这样一天学下来效率直接拉满,焦虑,学业,medium
初三党,content,回顾时间 该学习的时候学，该休息的时候休息劳逸结合的同时又兼顾各学科实在是太完美啦,中性,无,low
初三党,comment,官和“我需要”，带30名准初三的宝子学习，成绩分析、暑期学习规划、全科复习方法都可以，要就给，直接发,中性,无,low
初三党,comment,已官～我需要,中性,无,low
初三党,comment,回复 啊文同志,中性,无,low
初三党,comment,: OK官我,中性,无,low
初三党,comment,好了好了,中性,无,low
初三党,comment,老师，我需要,中性,无,low
初三党,comment,官我宝贝,中性,无,low
初三党,comment,我下学期就是初三了,中性,无,low
初三党,comment,我也需要啊,中性,无,low
初三党,comment,为什么不要用平时成绩估中考成绩啊,焦虑,学业,medium
初三党,comment,（单纯好奇问问）,中性,无,low
初三党,comment,问一下姐姐语文背答题模板是背古诗文的还是阅读理解的有用,中性,无,low
初三党,title,同学的劝告,中性,无,low
初三党,content,#同学#中考#劝告,焦虑,学业,medium
初三党,comment,背完就忘的话，就通过做题来巩固，刚开始记不住就翻书，后面慢慢就好了,中性,无,low
初三党,comment,初中物理挺简单的，你上课认真听，听不懂也要硬听，这样慢慢地就开窍了,焦虑,学业,high
初三党,comment,同学是好人，虽然有点正得发邪,中性,无,low
初三党,comment,这个文案像我初中会抄在作文本里的,中性,无,low
初三党,comment,毕竟确实是初中生呀,中性,无,low
初三党,comment,像老式同学（非贬义）,中性,无,low
初三党,comment,倒也没有邪，ta没有指名道姓，只是提到了博主,中性,无,low
初三党,comment,真的人很好了,中性,无,low
初三党,comment,因为正青春啊,中性,无,low
初三党,comment,以前我也是这样的,中性,无,low
初三党,comment,初中生，很正常吧,中性,无,low
初三党,comment,只要是正，再邪都无所谓,中性,无,low
初三党,comment,哈哈跟我妈一样 初中的时候有人跟我妈表白我妈让他好好学习,焦虑,家庭,high
初三党,comment,真的要笑死了,正面,人际,high
初三党,comment,确实很正,中性,无,low
初三党,comment,哈哈哈哈哈哈哈哈 好正义啊,中性,无,low
初三党,comment,初中这样很正常,中性,无,low
初三党,comment,我滴妈，感觉穿越了,中性,无,low
初三党,comment,回复 367 Amicitia : 赞同,中性,无,low
初三党,comment,你别说，这种话我以前肯定也会记,中性,无,low
初三党,comment,她是大好人，一般而言你的竞争对手巴不得你天天玩,中性,无,low
初三党,comment,是我几个朋友都让我该玩就玩，说有的是时间学习,中性,无,low
初三党,comment,对方是好同学,中性,无,low
初三党,comment,这个时候还这样提醒你 真的人很好了,中性,无,low
初三党,comment,没那么夸张 稳的话可以考我们能报的范围内第二所高中,中性,无,low
初三党,comment,宝宝你现在不懂是正常的 但是我想跟你说真的要好好学习（感觉自己现在变成了初中高中最不愿意听到的老顽固大人了）,中性,无,low
初三党,comment,我真的觉得大家快到中考玩是因为自己都会了[呃R],焦虑,学业,medium
初三党,comment,后来我才反应过来 不兑 我还啥也不会也跟着玩…,中性,无,low
初三党,comment,對vx 有些功能不太清楚 想請問一下這個提到了功能 是只有本人能看見被提到了 還是陌生人都能看到 還是共友之間能互相看到呀,中性,无,low
初三党,comment,只有本人可以看到哦,中性,无,low
初三党,content,#中考#初三#学习方法#开学,焦虑,学业,medium
初三党,comment,每人发个1都考上好高中,中性,无,low
初三党,comment,1[抽泣R],中性,无,low
初三党,comment,祝我们2026届中考生都考上理想的高中，一起努力加油,焦虑/正面,学业,medium
初三党,comment,为别人说了那么多次的中考加油 今年轮到我上战场了,焦虑/正面,学业,medium
初三党,comment,再为自己说一遍吧 中考加油,焦虑/正面,学业,medium
初三党,comment,果子一起加油,正面,学业,high
初三党,comment,想在寒假复习，但写完作业就快开学了,中性,无,low
初三党,comment,一中等我,中性,无,low
初三党,comment,没事没事加油宝子,正面,学业,low
初三党,comment,天呐 我也是 你追谁啊,中性,无,low
初三党,comment,加油 不是还想去大城市看看吗 不是想离豹猫更近些吗 不是想要未来活的自由自在无忧无虑吗 再坚持坚持 考上高中 考上高中就给自己铺好第一步路了 加油无论是为了豹猫亦或是自己 你可以的 等我中考完的假期一定要去成都看看停停和山牙子,焦虑/正面,学业,medium
初三党,comment,等等我好嘛,中性,无,low
初三党,comment,时间过的好快 怎么就轮到自己上考场了 加油 我们一起上岸,正面,学业,high
初三党,comment,普通二类学校，放好学校都排不上号,中性,无,low
初三党,comment,还有一百多天中考，一起加油,焦虑/正面,学业,medium
初三党,comment,你要求真严,中性,无,low
初三党,comment,我家这个一只在放羊，估计大概就是放羊的,中性,无,low
初三党,comment,多鼓励孩子，很多科目这几个月突击一下没问题的，寒假抓紧查漏补缺,焦虑,学业,high
初三党,comment,我们班里的前几名除了语文，别的科目前三名几乎都是满分,中性,无,low
初三党,comment,[扶额R]没法比，我们就是放羊的,中性,无,low
初三党,comment,好学校都是这样，他们这成绩没法比,中性,无,low
初三党,comment,不过我们才初一，不知道到了初三啥情况，真的是前几名那些小孩感觉每次分数夸张的厉害，几乎都不错,中性,无,low
初三党,comment,基本上初三学的好的还是那些孩子，初二下只要不掉队，就不会有太大问题,中性,无,low
初三党,comment,你们学校整体成绩好，排前两百应该都是不错的成绩吧,中性,无,low
初三党,comment,应该不是快班吧，不过这成绩也很棒了,中性,无,low
初三党,comment,初中是平行班，整体生源一般,中性,无,low
初三党,comment,我娃要是年级第六就好了,中性,无,low
初三党,comment,加油努力就会有收获，初中还没到拼天赋的时候,正面,学业,high
初三党,comment,你们平时补课不,焦虑,家庭,medium
初三党,comment,也补呢，上的线上网课,中性,无,low
初三党,comment,你们学校成绩不咋行啊,中性,无,low
初三党,comment,确实生源整体不怎么样,中性,无,low
初三党,comment,同西安市初三，咋总分不一样，我们化学历史满分60，政治80,中性,无,low
初三党,comment,你们是按中考分数，还有点参照性,焦虑,学业,medium
初三党,comment,我们是学校买的题，这几门都是100分,中性,无,low
初三党,comment,要放好学校比干嘛呢 你们没有指标生吗,中性,无,low
初三党,comment,有定向生，也得努力争取一下,正面,学业,high
初三党,comment,回复随时问 考试都满分,中性,无,low
初三党,comment,什么app,中性,无,low
初三党,comment,随时问～我感觉比某帮的优点就是解析哪里不会可以问哪里 不要vip而且,中性,无,low
初三党,comment,是数学吗,中性,无,low
初三党,comment,各科都支持喔,中性,无,low
初三党,comment,在哪里下载呀安卓软件商店没有,中性,无,low
初三党,comment,什么型号啊,中性,无,low
初三党,comment,死死的很凉心,中性,无,low
初三党,comment,加油呀ry 我们一起考一中,正面,学业,high
初三党,comment,理科战神已经倒下了,中性,无,low
初三党,comment,果断关注,中性,无,low
初三党,comment,有用就好,中性,无,low
初三党,comment,这个是吗,中性,无,low
初三党,title,凌晨2点发现女儿偷刷题，我撕了她所有教辅,中性,无,low
初三党,content,昨晚起夜时发现女儿被窝里透出微光，掀开一看是打着哈欠刷题的她，手边还有半包没吃完的饼干,中性,无,low
初三党,content,宝贝啊，妈妈记得你三年级时还会因为多玩半小时秋千咯咯笑，现在怎么连睡觉都变成奢侈了,中性,无,low
初三党,content,今早我煮了核桃粥，把撕掉的教辅一页页粘好,中性,无,low
初三党,content,和女儿重新约定：十点半后书桌必须关灯，不会的题标出来，周末妈妈陪你一起攻破,中性,无,low
初三党,content,你要记住，比起考上重高，我更想要个会撒娇、会赖床的鲜活女儿...#家长#教辅#孩子学习#辅导作业#自主学习#家长和孩子#作为家长的困扰#闺女也是人才啊,中性,无,low
初三党,comment,哈哈哈哈,中性,无,low
初三党,comment,666，逛个xhs都能看到我心肝,中性,无,low
初三党,comment,算了这不重要,中性,无,low
初三党,comment,单论这个帖子而言，也有点问题,中性,无,low
初三党,comment,1.抢过习题本,中性,无,low
初三党,comment,2.撕了所有教辅,中性,无,low
初三党,comment,反应是不是有点大了，行为也有点偏激了,中性,无,low
初三党,comment,可以这样说：怎么会有人梦游刷题啊,中性,无,low
初三党,comment,孩子就会反驳说自己没梦游，可能会说作业没写完，或者还想学一会,中性,无,low
初三党,comment,然后你就可以从她的话题知道她熬夜的原因,焦虑,身体,high
初三党,comment,旁边有饼干，你可以顺便告诉她不要在床上吃东西，然后去给她做份宵夜吃，一小碗热腾腾的宵夜比饼干好多了,中性,无,low
初三党,comment,在她吃宵夜的时候表达关怀，然后说熬夜对身体不好，以后不要熬这么晚，好吗,焦虑,身体,high
初三党,comment,这样就好了,中性,无,low
初三党,comment,后面你说的周末辅导学习没问题，很好,中性,无,low
初三党,comment,第一个帖子说自己在上初中,中性,无,low
初三党,comment,因为是起号的呗,中性,无,low
初三党,comment,你就宠她吧,中性,无,low
初三党,comment,最温和的方法了,中性,无,low
初三党,comment,我还刷到过一模一样的,焦虑,学业,medium
初三党,comment,别动真情，Ta想的流量现金，你想的帮Ta教育,中性,无,low
初三党,comment,抖音号就叫你这名字,中性,无,low
初三党,comment,下次起号换个高级点的方式,中性,无,low
初三党,comment,10点半之后是认真的吗,中性,无,low
初三党,comment,别说初三高三了，我小学六年级都学到10点半之后了好吗,中性,无,low
初三党,comment,真的不至于吧，那种刷题的感觉还挺舒服的呀,中性,无,low
初三党,comment,总是有那种莫名的爽感,中性,无,low
初三党,comment,骗你的，其实上海六年级也算初中了,中性,无,low
初三党,comment,妥妥的非连续性文本主题啊,中性,无,low
初三党,comment,（讽刺性拉满）,中性,无,low
初三党,comment,关键是大家都这么晚睡觉,中性,无,low
初三党,comment,竞争真的很激烈,中性,无,low
初三党,comment,而且我觉得你可以好好和他说没必要撕了教辅,中性,无,low
初三党,comment,因为我们看到自己辛辛苦苦写的东西被撕掉以后（即使本意是好的）心里会很不是滋味,中性,无,low
初三党,comment,不是，你的家长，我的家长怎么不一样,中性,无,low
初三党,comment,我妈嫌我学10多个小时不够,焦虑,家庭,high
初三党,comment,我妈也是这样觉得凌晨学习不好，但是大家都在卷,焦虑,家庭,high
初三党,title,给中考体育体考同学的一些一些建议,焦虑,学业,medium
初三党,content,#中考#初三#备战中考#我的学习进化论,焦虑,学业,medium
初三党,comment,不都是5月份考吗,中性,无,low
初三党,comment,这周六上午,中性,无,low
初三党,comment,满分撤离,中性,无,low
初三党,comment,这个星期二考完,中性,无,low
初三党,comment,今天刚考完 已满,中性,无,low
初三党,comment,还没考，下周一考,中性,无,low
初三党,comment,明天考 等我好消息,中性,无,low
初三党,comment,千万不要喝任何功能性饮料,中性,无,low
初三党,comment,我初三体考800米就是喝了结果一直呼吸不上来,中性,无,low
初三党,comment,对我也感觉，喝了那个不是反而容易口渴,中性,无,low
初三党,comment,我刷晚了，，七点考完回来，现在嗓子还疼,中性,无,low
初三党,comment,那那个什么宝矿力可以喝吗,中性,无,low
初三党,comment,还有尖叫这种运动电解质饮料，听他们说好像喝了体力会可以恢复一点,中性,无,low
初三党,comment,如果想喝可以喝葡萄糖加水1：5少喝200的300毫升赛前半个小时一定要慢慢喝,中性,无,low
初三党,comment,没事的宝宝，尽力就好,中性,无,low
初三党,comment,一定不要什么都喝一点,中性,无,low
初三党,comment,但是我们体育老师让我们喝红牛兑水，一进学校就和可以吗,中性,无,low
初三党,comment,先喝半瓶，然后再兑水喝,中性,无,low
初三党,comment,我们老师说包拉肚子的,中性,无,low
初三党,comment,我没拉肚子,中性,无,low
初三党,comment,不是应该全部兑水然后隔一段时间喝吗 那你这个方法兑多少水 兑完一次性喝完还是怎么样,中性,无,low
初三党,comment,其实葡萄糖的话还是可以喝的，或者弄些运动电解质粉,中性,无,low
初三党,comment,葡萄糖呢,中性,无,low
初三党,comment,但葡萄糖记得兑水喝，这个齁甜,中性,无,low
初三党,comment,红牛让你半个小时到一个小时之前喝，没让你要跑的时候喝,中性,无,low
初三党,comment,我去，我46,中性,无,low
初三党,comment,明天下午考祝我满分,中性,无,low
初三党,title,体育中考完结,焦虑,学业,medium
初三党,comment,好好看,中性,无,low
初三党,comment,啊啊啊啊真的好漂亮,中性,无,low
初三党,comment,在抖音经常刷到 好想问问宝宝平时怎么护肤的皮肤看起来好好,中性,无,low
初三党,comment,我也想问,中性,无,low
初三党,comment,宝宝一般不护肤,中性,无,low
初三党,comment,这个年纪的孩子都不需要护肤感觉皮肤也很好,中性,无,low
初三党,comment,她抖音叫什么呀,中性,无,low
初三党,comment,这种包天生的,中性,无,low
初三党,comment,主播护肤只用郁美净,中性,无,low
初三党,comment,应该也用洗面奶吧,中性,无,low
初三党,comment,肯定用啊,中性,无,low
初三党,comment,那不也是护肤品,中性,无,low
初三党,comment,你不用?,中性,无,low
初三党,comment,说实话，考完还有点戒断反应，还挺怀念以前锻炼的,中性,无,low
初三党,comment,会怀念，真的，我今天刚考完，就开始有点怀念了,中性,无,low
初三党,comment,好吧 我撤回 我昨天刚考完 我有那么一丝丝怀念,中性,无,low
初三党,comment,认同 考完感觉像一场梦,中性,无,low
初三党,comment,我们那届800取消了,中性,无,low
初三党,comment,因为疫情是吗,中性,无,low
初三党,comment,26届高考生吗,焦虑,学业,medium
初三党,comment,是的啊当时还练了很久的800，每天下午跑七圈,中性,无,low
初三党,comment,这个是真惨,中性,无,low
初三党,comment,下周二考,中性,无,low
初三党,comment,我也考完啦 800跑了3分24（还是发着烧跑的）,中性,无,low
初三党,comment,好漂亮 可以交个朋友吗,中性,无,low
初三党,comment,宝宝你看她主页,中性,无,low
初三党,content,事先说明，我也是学生，以上内容有所不周全的有误的在此致歉,中性,无,low
初三党,content,1 老师人比较好的情况下，可以和想提升的科目的老师处好关系，课外以朋友的身份去面对彼此，不知道为什么，反正学起来会更舒服,中性,无,low
初三党,content,2 硬背知识点实在记不住，就先看题，把每道题的分析和知识点都看一下，一点一点细扣，慢慢的就会发现知识点都记住了 3 做要深入思考的题不要听音乐,中性,无,low
初三党,content,保持周围的安静防止思路被打断,中性,无,low
初三党,content,你会发现做题效率高很多的,中性,无,low
初三党,content,实在不听写不下去就听一些舒缓的音乐，白噪音也可以,焦虑,生活,high
初三党,content,5 一定要保住睡眠时间,中性,无,low
初三党,content,真的很毁心态，要永远相信努力的自己就是最棒的,正面,学业,low
初三党,comment,我上上周开始去图书馆了，可是完全静不下心学习，我觉得听音乐会放松一些，为此专门买了耳机想着在图书馆的时候听音乐，不听音乐要更好一些吗,中性,无,low
初三党,comment,而且老是抱有侥幸心理，想着再玩一小会儿没事的我要对自己负责,中性,无,low
初三党,comment,每个人情况不一样，可以多做一些尝试啦~,中性,无,low
初三党,comment,博主说的特别对 我觉得可以把歌单换成纯音乐或者是英文的安静的音乐 慢慢的过渡到不听啦 毕竟考试不能放音乐嘛 我之前也是这样…音乐重度依赖,中性,无,low
初三党,comment,在黄庄半 托管经验来看啊，针对提升不上去的小孩安排好时间周六一天高效就够用 第一：看整体的教学模式,中性,无,low
初三党,comment,每次有没有提前准备相应的讲义教案，没有没有专门的针对性，如果还是就题讲题没有规划和拓展延伸看看学的做的挺多，实际没有作用,中性,无,low
初三党,comment,在网上没有人会因为你的倾诉而攻击你，至少在这篇笔记里不会,中性,无,low
初三党,comment,有困难一定要说出来，这样才能更好的解决,中性,无,low
初三党,comment,我决定以后一定要控制住自己啊 但是说实话 我真的觉得在手机上和别人聊天是个很好的方法 我指的是同学 还有一个我们都是初三的小群 但是有时候聊上瘾了 就会莫名其妙的打开各种小红书 所以说我和同学聊天这个也要戒掉吗,中性,无,low
初三党,title,送给初三中下等的我自己,中性,无,low
初三党,comment,同初三 这个我初一的时候也经常思考 等你再长大点就知道了,中性,无,low
初三党,comment,我现在完全不管这个了纯浪费脑子空间和精力,中性,无,low
初三党,comment,一样，只管向前,中性,无,low
初三党,comment,特别有共鸣，我现在就是这样,中性,无,low
初三党,comment,我也是初三生，没啥的，努力了就行，时间不会停，继续不完美的人生,正面,学业,low
初三党,comment,本人也中下,中性,无,low
初三党,comment,加油我们都很棒,正面,学业,high
初三党,comment,嗯嗯加油,正面,学业,high
初三党,comment,初三就该为自己而活，你一定可以考上自己理想高中的,中性,无,low
初三党,title,中考最后三个月一定不能碰的几个禁忌,焦虑,学业,medium
初三党,content,#考试技巧#考试技巧#学霸#神奇学习方法在这里#中考加油#学霸秘籍#中考复习#学习技巧#中考#致高考,焦虑/正面,学业,medium
初三党,title,初三牲plog,中性,无,low
初三党,content,#成毅#莲花楼#沉香如屑#学习#体考#初三#plog#忧郁,中性,无,low
初三党,comment,果果我们中考顺利,焦虑,学业,medium
初三党,title,学习日常,中性,无,low
初三党,content,#初三#中考加油#日常plog#日常#学习#study#学习日常,焦虑/正面,学业,medium
初三党,comment,一起加油,正面,学业,high
初三党,comment,好呀!一起加油哟,正面,学业,high
初三党,content,这段拍得好有氛围,中性,无,low
初三党,content,#初三六一儿童节,中性,无,low
初三党,content,给9年级学生演示一下初三最后62天要努力到什么程度#中考复习#学习技巧#学习规划#学习方法很重要#初三#复习方法#学习方法#中考#初中生#学习更高效,焦虑/正面,学业,medium
初三党,title,初中历史材料题满分技巧初三党直抄作业💯,中性,无,low
初三党,content,初三历史党速码,中性,无,low
初三党,content,历史材料题总丢分,中性,无,low
初三党,content,这份《初中历史材料题解题方法与技巧》直接封神,中性,无,low
初三党,content,✅6步解题法+4大核心题型拆解+25个典型范例（覆盖中外史考点）+5个高分技巧，从答题思路到满分答案全给你讲透,中性,无,low
初三党,content,中考历史材料题占比40%-50%，吃透这份，答题规范不丢分，轻松逆袭历史学霸,焦虑,学业,high
初三党,content,#初中历史#历史学习#中考历史#初中学习#历史材料题#初三复习#学习方法#中考复习,焦虑,学业,medium
初三党,comment,初中历史材料题解题技巧 得笔记同款资料,中性,无,low
初三党,title,拼好Vlog🤦‍♀️🆘,中性,无,low
初三党,content,#初三生 死拼出来的嘿嘿 #我想要告诉全世界,中性,无,low
初三党,title,学不s就往s里学,中性,无,low
初三党,comment,加油加油祝你考上理想高中,正面,学业,high
初三党,comment,啊啊啊啊,中性,无,low
初三党,comment,理想高中都是：青中,中性,无,low
初三党,comment,这么巧呀,中性,无,low
初三党,comment,你好棒啊啊啊,中性,无,low
初三党,comment,你也是哟,中性,无,low
初三党,comment,礼貌问一下 青中是指浙江的青田中学吗,中性,无,low
初三党,comment,哈哈 加油啊,正面,学业,high
初三党,comment,好优秀诶,中性,无,low
初三党,comment,作者学习方法是啥啊,中性,无,low
初三党,comment,也没有什么学习方法就是跟着老师刷题和反复做错题,焦虑,学业,medium
初三党,comment,上学期期末考我全班第二，年级第三，这学期我得加把劲了考上我理想的初中,焦虑,学业,medium
初三党,comment,你可以的,中性,无,low
初三党,comment,有什么学习方法吗,中性,无,low
初三党,comment,往死里刷题，然后反复写错题,焦虑,学业,medium
高三党,title,你以为的高三学生vs实际上的高三学生,中性,无,low
高三党,content,#内容过于真实#女生必看#高三精神状态#高考,焦虑,学业,medium
高三党,comment,高三生刷到了，猜为什么用刷,中性,无,low
高三党,comment,高考顺利加油,焦虑/正面,学业,medium
高三党,comment,高考顺利,焦虑,学业,medium
高三党,comment,哈哈哈哈哈我也,中性,无,low
高三党,comment,中考生在这里祝你高考成功,焦虑,学业,medium
高三党,comment,比平时多考100分，接,中性,无,low
高三党,comment,高考加油，一定可以的,焦虑/正面,学业,medium
高三党,comment,语文要收卷了吧祝你成功,中性,无,low
高三党,comment,作文没写完还有1行，就这样吧....19分我花40分钟写18分，我花4分钟写60分我花25分钟写我真的是服了我自己了,愤怒,社会,medium
高三党,comment,但是自我感觉还是良好的，心态,中性,无,low
高三党,comment,没事没事 努力考好其他就好 超级棒了,正面,学业,low
高三党,comment,问问今天英语难不难 我要中考了,焦虑,学业,medium
高三党,comment,考到哪啦现在,中性,无,low
高三党,comment,你会成功的,中性,无,low
高三党,comment,她能考上吗,中性,无,low
高三党,comment,只有放松才可能考上,中性,无,low
高三党,comment,眼下先中考过关了先,焦虑,学业,medium
高三党,comment,今天是最后一天上学 中午广播站特别激昂 又是送别曲又是祝福语 而我们高三生在教室吃着麻辣烫喝着奶茶说“这麻辣烫有点辣”,中性,无,low
高三党,comment,我还以为就我这样,中性,无,low
高三党,comment,不要问我为什么知道,中性,无,low
高三党,comment,因为我七号高考,焦虑,学业,medium
高三党,comment,你猜我为什么会刷到这个,中性,无,low
高三党,comment,没事，初三也这样……,中性,无,low
高三党,comment,说实话，现在就高三，马上高考，以前还不信，现在…信了,焦虑,学业,medium
高三党,title,有一个我死在高三最后100天,中性,无,low
高三党,content,我亲手杀死了我的人生——在每一个凌晨，在每一道重复做错的题面前，在每一次排名更新时,焦虑,学业,medium
高三党,content,试卷还是那些试卷，红叉还是那些红叉,中性,无,low
高三党,content,明天太阳照常升起，课程依旧推演， 而我照常坐在教室里，假装自己是一块等待被打磨的玉,中性,无,low
高三党,content,可如果磨到最后，发现里面什么也没有呢,中性,无,low
高三党,content,谁能告诉我，这一切都结束后，生活会变好吗 #高中#高三#高考#随笔#高考加油,焦虑/正面,学业,medium
高三党,comment,蘸取自己的血写就高中三年的最后一舞,中性,无,low
高三党,comment,说的好棒[抽泣R],中性,无,low
高三党,comment,上课的时候我会向外看窗子，看窗子里的春和景明，我想也许这100天结束了之后，我就可以飞出这个间教室,中性,无,low
高三党,comment,加油加油呀老师来长沙找我玩,正面,学业,high
高三党,comment,加油，祝金榜题名,正面,学业,high
高三党,comment,我们会在自由和远方里找到自己，再次认识自己,中性,无,low
高三党,comment,老大你在长沙,中性,无,low
高三党,comment,老大我会去找你玩的,中性,无,low
高三党,comment,俺网上认识的好朋友，在河北，真的和你说的那种模式一样恐怖，俺好心疼，不过没事她今年考完就可以解放啦,中性,无,low
高三党,comment,从小到大听的最多的一句话就是“你坐着等死吧”即便我什么都没干，或者是干了什么，都常常被用这句话指责,中性,无,low
高三党,comment,实际上，不管我是站着还是坐着，我的生命都会流逝，总有一天我的死期会到的,中性,无,low
高三党,comment,我的意思是，不管我是积极的面对生活，还是日复一日的机械生活，总有一天我都会死的，不会因为我的积极阳光，生命就延长，也不会因我的淡漠，寿命随之缩短,中性,无,low
高三党,comment,就这样等死也挺好的,正面,生活,medium
高三党,comment,这个表情包挺贴和的,中性,无,low
高三党,comment,就这样等死也挺好的,正面,生活,medium
高三党,comment,哎呀，老大好年轻，会的，一切都会更好的，高考加油呀，毕业之后无论是打游戏还是出去玩都很好,焦虑/正面,学业/未来,high
高三党,comment,我和老师一样是本届高考生,焦虑,学业,medium
高三党,comment,因为我们拼过,中性,无,low
高三党,comment,加油哦老师,正面,学业,high
高三党,comment,今年六月见,中性,无,low
高三党,comment,你亲手创造了你的人生和可能性 你的学习生活里所有的正确都是你争取过来的 那些其余的真的只是还没有争取到而已,中性,无,low
高三党,comment,不论怎样，老大加油,正面,学业,high
高三党,comment,在此祝所有中考高考生考试顺利上岸,焦虑/正面,学业,high
高三党,comment,🖤@🧣泠鸢🧣 呵呵，最终的归宿,中性,无,low
高三党,comment,笔是自己审判自己的工具,中性,无,low
高三党,comment,祝你六月有好消息 相信自己,中性,无,low
高三党,comment,神一般的构思令人胆战心惊,中性,无,low
高三党,title,高三对我很重要的两样,中性,无,low
高三党,content,我的解法：涂润唇膏之法 原因解释：这样嘴巴会变得很黏腻，自己就下不去手了，因为手沾了油类物质得擦、得洗，有时候就算实在忍不住还是会撕，但涂了之后撕嘴皮频率低了很多，注意力能放在书本上了,中性,无,low
